ID_Org,Nom_Org,ID_Dest,Nom_Dest,Dist_KM
035,Torreón,022,Nava,502.3230
035,Torreón,023,Ocampo,297.1610
035,Torreón,024,Parras,165.3230
035,Torreón,025,Piedras Negras,545.5800
035,Torreón,026,Progreso,389.8260
035,Torreón,027,Ramos Arizpe,273.1380
035,Torreón,028,Sabinas,419.6810
035,Torreón,029,Sacramento,283.2130
035,Torreón,030,Saltillo,260.2920
035,Torreón,031,San Buenaventura,306.9020
035,Torreón,032,San Juan de Sabinas,433.2310
035,Torreón,033,San Pedro,62.3660
035,Torreón,034,Sierra Mojada,266.9800
035,Torreón,036,Viesca,77.0680
035,Torreón,037,Villa Unión,507.0290
035,Torreón,038,Zaragoza,507.0370
036,Viesca,001,Abasolo,324.9010
036,Viesca,002,Acuña,605.7230
036,Viesca,003,Allende,488.6620
036,Viesca,004,Arteaga,255.1460
036,Viesca,005,Candela,423.2060
036,Viesca,006,Castaños,338.8610
036,Viesca,007,Cuatro Ciénegas,246.5500
036,Viesca,008,Escobedo,331.7930
036,Viesca,009,Francisco I. Madero,94.2810
036,Viesca,010,Frontera,322.4440
036,Viesca,011,General Cepeda,224.7790
036,Viesca,012,Guerrero,545.7700
036,Viesca,013,Hidalgo,577.5160
036,Viesca,014,Jiménez,586.5890
036,Viesca,015,Juárez,428.9700
036,Viesca,016,Lamadrid,279.3460
036,Viesca,017,Matamoros,54.0390
036,Viesca,018,Monclova,326.5930
036,Viesca,019,Morelos,496.5970
036,Viesca,020,Múzquiz,444.6360
036,Viesca,021,Nadadores,299.5190
036,Viesca,022,Nava,501.4160
036,Viesca,023,Ocampo,296.2530
036,Viesca,024,Parras,145.5670
036,Viesca,025,Piedras Negras,544.6730
036,Viesca,026,Progreso,388.9180
036,Viesca,027,Ramos Arizpe,253.3820
036,Viesca,028,Sabinas,418.7740
036,Viesca,029,Sacramento,282.3060
036,Viesca,030,Saltillo,240.5370
036,Viesca,031,San Buenaventura,305.9950
036,Viesca,032,San Juan de Sabinas,432.3230
036,Viesca,033,San Pedro,61.6220
036,Viesca,034,Sierra Mojada,294.2410
036,Viesca,035,Torreón,78.7730
036,Viesca,037,Villa Unión,506.1220
036,Viesca,038,Zaragoza,506.1300
037,Villa Unión,001,Abasolo,181.7850
037,Villa Unión,002,Acuña,137.1710
037,Villa Unión,003,Allende,20.4740
037,Villa Unión,004,Arteaga,404.5020
037,Villa Unión,005,Candela,286.5480
037,Villa Unión,006,Castaños,218.9240
037,Villa Unión,007,Cuatro Ciénegas,259.5200
037,Villa Unión,008,Escobedo,181.1890
037,Villa Unión,009,Francisco I. Madero,477.1950
037,Villa Unión,010,Frontera,204.8710
037,Villa Unión,011,General Cepeda,398.8450
037,Villa Unión,012,Guerrero,39.7580
037,Villa Unión,013,Hidalgo,120.8060
037,Villa Unión,014,Jiménez,111.3240
037,Villa Unión,015,Juárez,137.6870
037,Villa Unión,016,Lamadrid,234.7580
037,Villa Unión,017,Matamoros,495.1100
037,Villa Unión,018,Monclova,203.1110
037,Villa Unión,019,Morelos,28.0450
037,Villa Unión,020,Múzquiz,113.8340
037,Villa Unión,021,Nadadores,206.7140
037,Villa Unión,022,Nava,24.8620
037,Villa Unión,023,Ocampo,309.2230
037,Villa Unión,024,Parras,464.9820
037,Villa Unión,025,Piedras Negras,69.4070
037,Villa Unión,026,Progreso,166.6210
037,Villa Unión,027,Ramos Arizpe,387.0350
037,Villa Unión,028,Sabinas,89.2400
037,Villa Unión,029,Sacramento,223.5010
037,Villa Unión,030,Saltillo,401.1690
037,Villa Unión,031,San Buenaventura,201.2940
037,Villa Unión,032,San Juan de Sabinas,79.1200
037,Villa Unión,033,San Pedro,445.2430
037,Villa Unión,034,Sierra Mojada,454.8920
037,Villa Unión,035,Torreón,506.7390
037,Villa Unión,036,Viesca,505.6140
037,Villa Unión,038,Zaragoza,37.5780
038,Zaragoza,001,Abasolo,178.5110
038,Zaragoza,002,Acuña,100.0510
038,Zaragoza,003,Allende,16.9930
038,Zaragoza,004,Arteaga,401.2290
038,Zaragoza,005,Candela,283.2740
038,Zaragoza,006,Castaños,215.6500
038,Zaragoza,007,Cuatro Ciénegas,256.2460
038,Zaragoza,008,Escobedo,177.9160
038,Zaragoza,009,Francisco I. Madero,473.9220
038,Zaragoza,010,Frontera,201.5970
038,Zaragoza,011,General Cepeda,395.5710
038,Zaragoza,012,Guerrero,95.9000
038,Zaragoza,013,Hidalgo,174.6280
038,Zaragoza,014,Jiménez,98.6690
038,Zaragoza,015,Juárez,134.4130
038,Zaragoza,016,Lamadrid,231.4840
038,Zaragoza,017,Matamoros,491.8370
038,Zaragoza,018,Monclova,199.8380
038,Zaragoza,019,Morelos,9.1720
038,Zaragoza,020,Múzquiz,110.5610
038,Zaragoza,021,Nadadores,203.4400
038,Zaragoza,022,Nava,21.7700
038,Zaragoza,023,Ocampo,305.9500
038,Zaragoza,024,Parras,461.7080
038,Zaragoza,025,Piedras Negras,66.2060
038,Zaragoza,026,Progreso,163.3470
038,Zaragoza,027,Ramos Arizpe,383.7620
038,Zaragoza,028,Sabinas,85.9670
038,Zaragoza,029,Sacramento,220.2280
038,Zaragoza,030,Saltillo,397.8950
038,Zaragoza,031,San Buenaventura,198.0210
038,Zaragoza,032,San Juan de Sabinas,75.8470
038,Zaragoza,033,San Pedro,441.9690
038,Zaragoza,034,Sierra Mojada,451.6180
038,Zaragoza,035,Torreón,503.4660
038,Zaragoza,036,Viesca,502.3400
038,Zaragoza,037,Villa Unión,37.1040
